ID,SpeciesLevel,SpeciesCount,BranchCount,BranchLeafCount,BranchInteriorCount,TreeDepth,SpeciesProbMax,SpeciesProbMin,HomologuesToAnalyzeCount,HomologuesSuspiciousRecordsCount,HasHomologuesSuspiciousRecords,HomologueCount,DatabaseNotExhausted
M01896:197:000000000-ANEHB:1:1102:25008:14155_CONS_SUB_SUB_CMP,True,8,8,0,8,12,0.917,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2112:11761:4912_CONS_SUB_SUB,False,1,1,0,1,14,0.62,0.62,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2103:13762:27248_CONS_SUB_SUB,True,1,1,0,1,11,0.974,0.974,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2111:16284:7849_CONS_SUB_SUB,False,3,3,1,2,12,0.974,0.173,2,0,False,6,True
M00595:3:000000000-ALULJ:1:2110:11307:2929_CONS_SUB_SUB_CMP,True,1,1,0,1,11,0.999,0.999,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1107:24096:18702_CONS_SUB_SUB,False,4,4,2,2,4,0.131,0.009,0,0,False,8,True
M01896:197:000000000-ANEHB:1:1111:14539:19378_CONS_SUB_SUB,False,4,4,0,4,12,0.64,0.005,3,3,True,35,True
MISEQ01:3:000000000-ALULJ:1:2108:4377:8587_CONS_SUB_SUB_CMP,False,2,2,0,2,9,0.407,0.012,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2111:12926:14459_CONS_SUB_SUB_CMP,False,1,1,0,1,4,0.012,0.012,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1105:3647:16956_CONS_SUB_SUB_CMP,False,1,1,0,1,12,0.003,0.003,0,0,False,11,False
M00595:3:000000000-ALULJ:1:1107:13946:27283_CONS_SUB_SUB,False,6,6,0,6,12,0.407,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2114:18804:19202_CONS_SUB_SUB,False,1,1,0,1,12,0.001,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2113:16537:26770_CONS_SUB_SUB,False,10,10,0,10,12,0.084,0.001,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:2103:5744:16810_CONS_SUB_SUB,False,8,8,0,8,12,0.583,0.002,0,0,False,35,False
M00595:3:000000000-ALULJ:1:2108:5898:22681_CONS_SUB_SUB,False,11,11,0,11,4,0.503,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1112:18002:27750_CONS_SUB_SUB,False,5,5,4,1,9,0.183,0.001,4,0,False,27,False
M01896:197:000000000-ANEHB:1:1102:17111:10570_CONS_SUB_SUB_CMP,False,10,10,2,8,12,0.183,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2106:11363:22442_CONS_SUB_SUB_CMP,False,4,4,1,3,11,0.195,0.007,8,2,True,50,True
M01896:197:000000000-ANEHB:1:1105:13418:24407_CONS_SUB_SUB,False,2,2,1,1,11,0.856,0.072,2,0,False,10,False
M00595:3:000000000-ALULJ:1:2114:20299:19767_CONS_SUB_SUB_CMP,False,2,2,0,2,11,0.002,0.001,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:1104:21569:27238_CONS_SUB_SUB_CMP,False,5,5,0,5,12,0.638,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2102:6185:6257_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:2102:16078:28937_CONS_SUB_SUB,False,2,2,0,2,13,0.081,0.017,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:18336:21762_CONS_SUB_SUB_CMP,False,4,4,0,4,14,0.305,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2113:27138:21100_CONS_SUB_SUB,False,7,7,5,2,13,0.076,0.002,5,0,False,15,True
MISEQ01:3:000000000-ALULJ:1:1105:7383:15377_CONS_SUB_SUB,False,10,10,6,4,13,0.031,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1113:3411:10426_CONS_SUB_SUB_CMP,False,2,2,1,1,12,0.128,0.08,0,0,False,39,False
M00595:3:000000000-ALULJ:1:1107:22218:6673_CONS_SUB_SUB,False,18,18,9,9,4,0.538,0.001,0,0,False,43,True
MISEQ01:3:000000000-ALULJ:1:1103:3723:9029_CONS_SUB_SUB_CMP,False,3,3,2,1,13,0.002,0.001,7,0,False,33,False
M00595:3:000000000-ALULJ:1:1109:11956:4800_CONS_SUB_SUB,False,2,2,0,2,11,0.853,0.076,0,0,False,41,True
M00595:3:000000000-ALULJ:1:2109:15371:26980_CONS_SUB_SUB,True,2,2,1,1,11,0.985,0.004,1,0,False,13,False
M00595:3:000000000-ALULJ:1:1110:21958:16334_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2102:6867:9207_CONS_SUB_SUB,False,6,6,3,3,11,0.102,0.006,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1102:5992:14940_CONS_SUB_SUB,False,9,9,0,9,12,0.102,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2109:13517:28785_CONS_SUB_SUB,False,2,2,1,1,3,0.993,0.002,1,0,False,50,False
M00595:3:000000000-ALULJ:1:1104:9789:6715_CONS_SUB_SUB,False,3,3,2,1,5,0.017,0.002,0,0,False,8,False
M00595:3:000000000-ALULJ:1:1109:27256:18003_CONS_SUB_SUB,False,7,7,1,6,13,0.081,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1110:23281:16133_CONS_SUB_SUB,False,3,3,0,3,5,0.935,0.001,1,0,False,50,True
M01896:197:000000000-ANEHB:1:2112:17083:12483_CONS_SUB_SUB,False,4,4,0,4,11,0.743,0.001,6,1,True,43,False
MISEQ01:3:000000000-ALULJ:1:2101:22586:16312_CONS_SUB_SUB,False,2,2,0,2,10,0.028,0.002,11,0,False,50,False
M00595:3:000000000-ALULJ:1:2113:12238:20893_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2112:16059:7513_CONS_SUB_SUB,False,2,2,1,1,13,0.002,0.001,2,0,False,37,False
M00595:3:000000000-ALULJ:1:1102:25795:18011_CONS_SUB_SUB,False,1,1,0,1,2,0.001,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1101:29132:17463_CONS_SUB_SUB,True,2,2,1,1,13,0.999,0.001,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2107:17600:19310_CONS_SUB_SUB_CMP,False,4,4,0,4,12,0.999,0.03,0,0,False,40,True
M00595:3:000000000-ALULJ:1:2111:23169:19570_CONS_SUB_SUB,False,2,2,1,1,8,0.133,0.008,0,0,False,41,False
M00595:3:000000000-ALULJ:1:1106:14148:13534_CONS_SUB_SUB,False,4,4,0,4,12,0.133,0.008,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1111:18736:14124_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1106:4076:13742_CONS_SUB_SUB_CMP,False,8,8,0,8,11,1.0,0.003,3,0,False,50,False
M00595:3:000000000-ALULJ:1:1108:20099:12287_CONS_SUB_SUB,False,3,3,2,1,11,0.251,0.025,2,1,True,9,False
M00595:3:000000000-ALULJ:1:1110:26581:14170_CONS_SUB_SUB_CMP,True,1,1,0,1,13,1.0,1.0,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2106:13564:24631_CONS_SUB_SUB,False,3,3,1,2,13,0.159,0.003,1,0,False,23,False
MISEQ01:3:000000000-ALULJ:1:1104:12764:24523_CONS_SUB_SUB,False,10,10,0,10,5,0.159,0.001,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:1114:22614:15346_CONS_SUB_SUB,True,2,2,1,1,11,0.951,0.012,2,0,False,7,False
M00595:3:000000000-ALULJ:1:1107:29250:14780_CONS_SUB_SUB,False,18,18,0,18,12,0.951,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2112:22319:16246_CONS_SUB_SUB_CMP,False,11,11,0,11,11,0.866,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2112:28794:17702_CONS_SUB_SUB,False,2,2,1,1,14,0.001,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1110:16542:5015_CONS_SUB_SUB,False,6,6,5,1,5,0.353,0.006,1,0,False,48,False
M01896:197:000000000-ANEHB:1:1101:10312:15261_CONS_SUB_SUB,True,2,2,1,1,12,0.971,0.01,2,0,False,12,False
M00595:3:000000000-ALULJ:1:1113:4316:9457_CONS_SUB_SUB,False,3,3,0,3,13,0.609,0.003,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2107:19267:4675_CONS_SUB_SUB,False,4,4,1,3,12,0.153,0.007,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2110:6409:17331_CONS_SUB_SUB,False,3,3,2,1,11,0.37,0.013,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1106:25792:14156_CONS_SUB_SUB,False,3,3,2,1,9,0.312,0.001,7,1,True,50,False
M01896:197:000000000-ANEHB:1:1112:10093:17446_CONS_SUB_SUB,False,5,5,4,1,5,0.399,0.003,3,2,True,49,False
M00595:3:000000000-ALULJ:1:1113:20260:19845_CONS_SUB_SUB,False,5,5,0,5,12,0.246,0.006,0,0,False,35,True
M01896:197:000000000-ANEHB:1:2109:7507:6558_CONS_SUB_SUB,False,4,4,0,4,12,0.543,0.002,2,1,True,13,False
M00595:3:000000000-ALULJ:1:2112:14963:4319_CONS_SUB_SUB,False,3,3,0,3,13,0.454,0.024,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2102:2400:18674_CONS_SUB_SUB_CMP,True,3,3,0,3,13,0.92,0.011,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1104:4189:8787_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1114:15928:21701_CONS_SUB_SUB_CMP,True,1,1,0,1,12,0.975,0.975,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1103:2669:15222_CONS_SUB_SUB,False,3,3,2,1,12,0.533,0.004,2,0,False,6,False
M01896:197:000000000-ANEHB:1:1105:5721:16825_CONS_SUB_SUB_CMP,False,4,4,0,4,11,0.533,0.01,4,1,True,16,False
M00595:3:000000000-ALULJ:1:2102:23125:23174_CONS_SUB_SUB,False,8,8,0,8,13,0.086,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2103:2588:13321_CONS_SUB_SUB_CMP,False,10,10,4,6,10,0.108,0.001,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:2102:5893:11024_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1109:8552:5017_CONS_SUB_SUB,False,2,2,1,1,11,0.553,0.064,0,0,False,16,False
MISEQ01:3:000000000-ALULJ:1:2111:21552:27636_CONS_SUB_SUB_CMP,False,7,7,1,6,13,0.553,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1104:18976:24094_CONS_SUB_SUB_CMP,True,2,2,0,2,12,0.942,0.007,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2113:19560:26813_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2112:27177:14047_CONS_SUB_SUB_CMP,False,3,3,0,3,12,1.0,0.015,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1114:13983:20230_CONS_SUB_SUB_CMP,False,3,3,0,3,12,0.831,0.014,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1106:24493:16376_CONS_SUB_SUB,False,3,3,0,3,13,0.831,0.014,0,0,False,46,False
MISEQ01:3:000000000-ALULJ:1:1102:3726:10739_CONS_SUB_SUB,False,3,3,2,1,10,0.294,0.077,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1107:13153:13326_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2107:20819:21535_CONS_SUB_SUB_CMP,True,2,2,0,2,13,1.0,0.938,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1106:21105:27833_CONS_SUB_SUB,False,6,6,0,6,13,1.0,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2114:4296:7855_CONS_SUB_SUB,False,5,5,0,5,13,0.416,0.004,1,0,False,50,False
M01896:197:000000000-ANEHB:1:2107:2520:15793_CONS_SUB_SUB,False,3,3,0,3,14,0.991,0.002,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1114:7220:15827_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:1111:21320:11722_CONS_SUB_SUB_CMP,False,1,1,0,1,3,1.0,1.0,0,0,False,24,False
M01896:197:000000000-ANEHB:1:1113:9680:12200_CONS_SUB_SUB,False,2,2,1,1,11,0.785,0.065,2,0,False,10,False
MISEQ01:3:000000000-ALULJ:1:2109:4909:7626_CONS_SUB_SUB,False,1,1,0,1,4,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2111:14206:27952_CONS_SUB_SUB,False,7,7,3,4,11,0.109,0.005,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1111:5783:22037_CONS_SUB_SUB,False,5,5,0,5,12,0.041,0.001,0,0,False,28,False
MISEQ01:3:000000000-ALULJ:1:1102:22672:26623_CONS_SUB_SUB,False,3,3,1,2,13,0.417,0.002,2,0,False,46,False
M00595:3:000000000-ALULJ:1:2113:19733:9292_CONS_SUB_SUB,False,4,4,3,1,5,0.146,0.001,4,0,False,50,True
M01896:197:000000000-ANEHB:1:2101:7722:25138_CONS_SUB_SUB,False,3,3,2,1,3,0.451,0.036,1,0,False,18,True
M00595:3:000000000-ALULJ:1:1107:23191:26701_CONS_SUB_SUB,False,2,2,1,1,12,0.872,0.054,0,0,False,11,False
M00595:3:000000000-ALULJ:1:1113:24239:6115_CONS_SUB_SUB_CMP,False,2,2,0,2,13,0.069,0.039,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2102:8958:20337_CONS_SUB_SUB,False,3,3,0,3,14,0.887,0.027,0,0,False,50,True
MISEQ01:3:000000000-ALULJ:1:2106:16019:28081_CONS_SUB_SUB,False,7,7,0,7,11,0.887,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:1109:3015:15458_CONS_SUB_SUB,True,1,1,0,1,13,1.0,1.0,0,0,False,46,False
M01896:197:000000000-ANEHB:1:2112:13716:21813_CONS_SUB_SUB,False,6,6,0,6,11,1.0,0.014,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:18447:23567_CONS_SUB_SUB,False,3,3,1,2,12,0.014,0.001,4,1,True,33,False
MISEQ01:3:000000000-ALULJ:1:2112:12112:21397_CONS_SUB_SUB_CMP,False,3,3,1,2,13,0.012,0.004,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2109:6916:7556_CONS_SUB_SUB,False,7,7,0,7,13,0.63,0.001,0,0,False,39,False
M00595:3:000000000-ALULJ:1:1103:8551:26432_CONS_SUB_SUB,True,2,2,0,2,11,0.991,0.006,1,0,False,31,False
M00595:3:000000000-ALULJ:1:2114:15065:17486_CONS_SUB_SUB,False,8,8,0,8,13,0.991,0.001,1,0,False,50,True
M00595:3:000000000-ALULJ:1:2111:26182:21931_CONS_SUB_SUB,False,6,6,1,5,4,0.211,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2111:4720:22148_CONS_SUB_SUB,False,6,6,3,3,11,0.093,0.001,4,0,False,32,False
M00595:3:000000000-ALULJ:1:2112:18368:11771_CONS_SUB_SUB_CMP,False,3,3,1,2,11,0.038,0.021,2,1,True,43,False
M00595:3:000000000-ALULJ:1:2107:22851:7487_CONS_SUB_SUB,False,2,2,0,2,8,0.279,0.038,0,0,False,15,False
M00595:3:000000000-ALULJ:1:1114:12816:7458_CONS_SUB_SUB,False,3,3,1,2,13,0.162,0.003,0,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2112:5437:17932_CONS_SUB_SUB_CMP,False,3,3,0,3,13,0.891,0.003,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2113:6266:15488_CONS_SUB_SUB,False,2,2,0,2,13,0.421,0.086,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2109:6358:10073_CONS_SUB_SUB_CMP,False,1,1,0,1,4,1.0,1.0,0,0,False,42,False
M00595:3:000000000-ALULJ:1:2109:18151:2289_CONS_SUB_SUB,False,1,1,0,1,2,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1107:26095:22200_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2103:28553:14518_CONS_SUB_SUB,False,1,1,0,1,10,0.786,0.786,1,0,False,35,False
M01896:197:000000000-ANEHB:1:1103:21831:16995_CONS_SUB_SUB_CMP,False,1,1,0,1,3,0.786,0.786,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2103:9398:4817_CONS_SUB_SUB_CMP,False,1,1,0,1,12,0.786,0.786,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1113:19253:23228_CONS_SUB_SUB_CMP,False,4,4,0,4,8,1.0,0.003,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1106:19052:5713_CONS_SUB_SUB,False,2,2,1,1,4,0.303,0.024,0,0,False,40,False
M00595:3:000000000-ALULJ:1:1109:6148:22929_CONS_SUB_SUB,False,14,14,2,12,13,0.295,0.001,0,0,False,32,False
M00595:3:000000000-ALULJ:1:1111:5091:23281_CONS_SUB_SUB,False,8,8,6,2,11,0.459,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1110:11976:6435_CONS_SUB_SUB,False,1,1,0,1,10,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1108:20068:19740_CONS_SUB_SUB,False,15,15,0,15,10,1.0,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2110:21067:23769_CONS_SUB_SUB,True,2,2,0,2,12,0.983,0.005,1,0,False,6,False
M00595:3:000000000-ALULJ:1:2106:7283:4195_CONS_SUB_SUB_CMP,False,1,1,0,1,9,0.005,0.005,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:8293:24313_CONS_SUB_SUB,False,4,4,0,4,12,0.65,0.002,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2112:21930:9540_CONS_SUB_SUB,False,2,2,1,1,5,0.002,0.001,0,0,False,7,False
M00595:3:000000000-ALULJ:1:1105:8265:26923_CONS_SUB_SUB,False,2,2,1,1,11,0.005,0.004,2,0,False,38,False
M01896:197:000000000-ANEHB:1:1101:26679:11308_CONS_SUB_SUB_CMP,False,2,2,0,2,12,0.054,0.001,1,0,False,46,True
M00595:3:000000000-ALULJ:1:1103:12687:13119_CONS_SUB_SUB,False,1,1,0,1,5,0.054,0.054,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2111:19301:18217_CONS_SUB_SUB_CMP,False,5,5,0,5,10,0.719,0.001,0,0,False,50,True
M00595:3:000000000-ALULJ:1:2114:7077:23220_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2101:7489:16295_CONS_SUB_SUB_CMP,True,1,1,0,1,14,1.0,1.0,1,0,False,6,False
M01896:197:000000000-ANEHB:1:2114:21308:13897_CONS_SUB_SUB,True,2,2,1,1,13,0.987,0.006,1,0,False,6,False
M00595:3:000000000-ALULJ:1:1105:20690:10538_CONS_SUB_SUB_CMP,False,1,1,0,1,5,0.987,0.987,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1111:26202:18064_CONS_SUB_SUB,False,8,8,1,7,12,0.126,0.001,0,0,False,44,False
MISEQ01:3:000000000-ALULJ:1:2112:12792:2801_CONS_SUB_SUB_CMP,False,2,2,0,2,11,0.101,0.008,2,1,True,50,False
M00595:3:000000000-ALULJ:1:2111:7981:15856_CONS_SUB_SUB,True,2,2,1,1,11,0.911,0.026,2,0,False,19,False
M00595:3:000000000-ALULJ:1:2102:14147:11891_CONS_SUB_SUB_CMP,False,2,2,1,1,4,0.933,0.04,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2101:6149:16358_CONS_SUB_SUB,False,15,15,0,15,13,0.933,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:1101:18785:2347_CONS_SUB_SUB,False,4,4,0,4,10,0.014,0.005,0,0,False,22,False
MISEQ01:3:000000000-ALULJ:1:1110:12388:22064_CONS_SUB_SUB,False,2,2,1,1,13,0.848,0.074,3,0,False,50,False
M01896:197:000000000-ANEHB:1:2102:23783:25750_CONS_SUB_SUB,False,3,3,1,2,13,0.007,0.002,13,0,False,50,False
M00595:3:000000000-ALULJ:1:1105:20559:22738_CONS_SUB_SUB,False,2,2,1,1,12,0.554,0.337,0,0,False,7,False
M01896:197:000000000-ANEHB:1:1105:13808:8258_CONS_SUB_SUB,True,3,3,0,3,11,0.992,0.337,1,0,False,9,True
MISEQ01:3:000000000-ALULJ:1:1106:24113:6467_CONS_SUB_SUB,False,1,1,0,1,4,1.0,1.0,0,0,False,40,False
M01896:197:000000000-ANEHB:1:2108:10301:23371_CONS_SUB_SUB,True,1,1,0,1,4,1.0,1.0,3,1,True,6,False
M00595:3:000000000-ALULJ:1:1109:25473:17227_CONS_SUB_SUB,False,4,4,3,1,10,0.061,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2109:21835:7476_CONS_SUB_SUB,False,2,2,1,1,10,0.177,0.025,0,0,False,21,False
MISEQ01:3:000000000-ALULJ:1:1105:20500:10368_CONS_SUB_SUB_CMP,False,4,4,0,4,9,0.177,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2108:16427:26630_CONS_SUB_SUB,False,3,3,0,3,4,0.177,0.025,0,0,False,50,True
M00595:3:000000000-ALULJ:1:1110:21732:27157_CONS_SUB_SUB,False,2,2,0,2,13,0.228,0.044,0,0,False,32,False
M00595:3:000000000-ALULJ:1:2103:23095:10395_CONS_SUB_SUB,False,3,3,2,1,12,0.166,0.006,2,0,False,6,False
M01896:197:000000000-ANEHB:1:2101:25079:19652_CONS_SUB_SUB_CMP,False,3,3,1,2,13,0.705,0.042,1,0,False,34,False
M00595:3:000000000-ALULJ:1:1105:20147:21211_CONS_SUB_SUB,False,11,11,4,7,13,0.178,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1109:13530:22633_CONS_SUB_SUB,False,3,3,0,3,13,0.037,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2103:15138:6064_CONS_SUB_SUB,True,1,1,0,1,11,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1114:17613:14106_CONS_SUB_SUB,False,2,2,0,2,10,1.0,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2107:22878:15120_CONS_SUB_SUB_CMP,False,11,11,0,11,11,1.0,0.001,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2111:17659:19125_CONS_SUB_SUB,False,1,1,0,1,11,0.001,0.001,1,0,False,50,False
M01896:197:000000000-ANEHB:1:2107:18684:28071_CONS_SUB_SUB_CMP,False,1,1,0,1,10,0.001,0.001,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1107:10026:5044_CONS_SUB_SUB,False,8,8,0,8,13,0.132,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1102:19213:2025_CONS_SUB_SUB,False,3,3,1,2,4,0.058,0.004,0,0,False,7,True
M00595:3:000000000-ALULJ:1:2109:20863:17280_CONS_SUB_SUB,False,1,1,0,1,3,0.004,0.004,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2110:12800:15496_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,0,0,False,6,False
M01896:197:000000000-ANEHB:1:2101:23539:15176_CONS_SUB_SUB,False,1,1,0,1,2,1.0,1.0,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2111:23456:22329_CONS_SUB_SUB,False,1,1,0,1,3,1.0,1.0,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1102:3709:10089_CONS_SUB_SUB,True,1,1,0,1,12,1.0,1.0,0,0,False,6,False
M00595:3:000000000-ALULJ:1:2113:10805:12152_CONS_SUB_SUB,False,2,2,1,1,12,0.058,0.057,0,0,False,14,False
MISEQ01:3:000000000-ALULJ:1:2113:24127:13179_CONS_SUB_SUB,False,2,2,0,2,9,0.058,0.057,1,0,False,44,False
MISEQ01:3:000000000-ALULJ:1:2108:11819:24403_CONS_SUB_SUB,False,4,4,0,4,13,0.759,0.01,0,0,False,50,False
M01896:197:000000000-ANEHB:1:1101:13310:26086_CONS_SUB_SUB,False,2,2,1,1,11,0.699,0.136,1,0,False,16,False
M00595:3:000000000-ALULJ:1:1108:5293:6762_CONS_SUB_SUB_CMP,False,4,4,1,3,12,0.699,0.054,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2109:17763:9301_CONS_SUB_SUB_CMP,False,7,7,0,7,13,0.442,0.001,0,0,False,50,False
M01896:197:000000000-ANEHB:1:2109:20038:16714_CONS_SUB_SUB_CMP,False,3,3,0,3,12,0.002,0.001,0,0,False,50,False
M00595:3:000000000-ALULJ:1:1103:29206:11594_CONS_SUB_SUB_CMP,False,2,2,1,1,12,0.067,0.014,0,0,False,6,False
M00595:3:000000000-ALULJ:1:1103:20212:27284_CONS_SUB_SUB_CMP,False,1,1,0,1,8,0.067,0.067,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2104:27919:10502_CONS_SUB_SUB,False,7,7,0,7,4,0.114,0.001,0,0,False,50,True
M01896:197:000000000-ANEHB:1:2109:23586:12270_CONS_SUB_SUB,False,5,5,4,1,5,0.401,0.001,3,2,True,46,False
M00595:3:000000000-ALULJ:1:1111:17990:16093_CONS_SUB_SUB_CMP,False,2,2,1,1,11,0.495,0.166,0,0,False,6,False
M01896:197:000000000-ANEHB:1:1110:3030:10366_CONS_SUB_SUB,False,3,3,2,1,13,0.784,0.003,1,0,False,50,False
M00595:3:000000000-ALULJ:1:2114:17489:19380_CONS_SUB_SUB,True,1,1,0,1,11,0.999,0.999,1,0,False,45,False
M00595:3:000000000-ALULJ:1:1112:3253:13989_CONS_SUB_SUB_CMP,True,1,1,0,1,12,1.0,1.0,1,0,False,6,False
MISEQ01:3:000000000-ALULJ:1:2107:10857:6039_CONS_SUB_SUB,False,4,4,1,3,13,0.358,0.003,5,3,True,50,False
M00595:3:000000000-ALULJ:1:1107:7428:13041_CONS_SUB_SUB_CMP,False,2,2,0,2,7,0.102,0.02,0,0,False,50,False
M00595:3:000000000-ALULJ:1:2101:4501:17613_CONS_SUB_SUB_CMP,False,5,5,2,3,10,0.146,0.002,4,0,False,50,False
M00595:3:000000000-ALULJ:1:2105:12729:10948_CONS_SUB_SUB,False,5,5,3,2,12,0.372,0.002,0,0,False,39,False
MISEQ01:3:000000000-ALULJ:1:1101:14208:26810_CONS_SUB_SUB_CMP,False,9,9,0,9,14,0.372,0.002,0,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:1106:8780:3563_CONS_SUB_SUB,False,4,4,0,4,12,0.408,0.003,0,0,False,50,True
M01896:197:000000000-ANEHB:1:1103:8433:8772_CONS_SUB_SUB_CMP,False,2,2,1,1,12,0.188,0.002,1,0,False,50,False
MISEQ01:3:000000000-ALULJ:1:2110:21558:27444_CONS_SUB_SUB_CMP,True,1,1,0,1,11,1.0,1.0,0,0,False,6,False
